,Image Reference,Age,Number of nucleii,Number of overlapping nucleii,Average Area,Avg Compactness,Circular blobs,Non-circular blobs,Texture Feature - Avg Energy,Texture feature - Avg Homogenity,Texture feature - Avg Correlation
963,AMC-49--036-macurato_FCM_MASK.png,6,1077,31,32.26112167224581,0.07957747154594685,693,0,0.48493872321260884,0.5083934484987789,0.17643563657938924
964,AMC-49--037-macurato_FCM_MASK.png,6,1114,44,33.81686801380448,0.07957747154594683,697,0,0.4844198943154832,0.507933314613886,0.17631194608813885
965,AMC-49--038-macurato_FCM_MASK.png,6,1149,28,31.153704051997725,0.0795774715459468,787,0,0.4844898915063052,0.507987790655297,0.17626969872151954
966,AMC-49--039-macurato_FCM_MASK.png,6,1287,48,37.79453009797024,0.07957747154594669,761,0,0.48401418031459337,0.5075792494577344,0.17607783726385295
967,AMC-49--040-macurato_FCM_MASK.png,6,1542,42,33.45290777687432,0.07957747154594655,956,0,0.48369198114150863,0.5072951413004193,0.1759161583339864
968,AMC-49--041-macurato_FCM_MASK.png,6,1185,38,31.44902734134398,0.07957747154594677,769,0,0.48309630527852443,0.506753634461834,0.17579489381116348
969,AMC-49--042-macurato_FCM_MASK.png,6,1164,29,30.07611962606294,0.07957747154594678,734,0,0.4826964607854713,0.5064204945110962,0.17567755066432275
970,AMC-49--043-macurato_FCM_MASK.png,6,1010,46,36.82056432122116,0.07957747154594692,605,0,0.4820228854297241,0.505836403244754,0.1755391028704605
971,AMC-49--044-macurato_FCM_MASK.png,6,966,18,29.716241850642245,0.07957747154594698,605,0,0.48163597418577486,0.5055195663838308,0.17545520724655164
972,AMC-49--045-macurato_FCM_MASK.png,6,1159,24,33.29096492559258,0.07957747154594678,718,0,0.4814469773535766,0.5053940534060177,0.17537504539997753
973,AMC-49--046-macurato_FCM_MASK.png,6,1310,40,29.384160291108113,0.07957747154594667,804,0,0.48105522741710394,0.5050389346886194,0.17521024871565521
974,AMC-49--047-macurato_FCM_MASK.png,6,1006,24,29.16700325451248,0.07957747154594692,680,0,0.48073332168617916,0.5047621849365563,0.17504240715247474
975,AMC-49--048-macurato_FCM_MASK.png,6,1291,71,45.75762851828665,0.07957747154594669,828,0,0.48011782750797166,0.5042657031828128,0.17495559434395885
976,AMC-49--049-macurato_FCM_MASK.png,6,1096,11,33.18787963727762,0.07957747154594684,620,0,0.4798313015582762,0.5040112281877588,0.17480314684525664
977,AMC-49--050-macurato_FCM_MASK.png,6,690,11,27.484569643828518,0.07957747154594741,445,0,0.4794936136852667,0.5037131180534803,0.17464122742683943
978,AMC-87--001-macurato_FCM_MASK.png,6,786,3,23.67246554661876,0.07957747154594721,532,0,0.47997703807506426,0.5041357197951616,0.17420940921754896
979,AMC-87--002-macurato_FCM_MASK.png,6,122,1,7.972850870854275,0.07957747154594765,118,0,0.48002226890618815,0.5041773378316587,0.1742095674097227
980,AMC-87--003-macurato_FCM_MASK.png,6,188,2,11.849528093505961,0.07957747154594765,168,0,0.48003992906000187,0.5041974904829692,0.1742297766360226
981,AMC-87--004-macurato_FCM_MASK.png,6,128,1,11.184085424511096,0.07957747154594765,116,0,0.48005314029910273,0.5042068864883469,0.17422566821486196
982,AMC-87--005-macurato_FCM_MASK.png,6,179,2,14.784908204585715,0.07957747154594765,153,0,0.48007371043429714,0.5042229619306049,0.17420022516949338
983,AMC-87--006-macurato_FCM_MASK.png,6,159,2,9.889985563423778,0.07957747154594765,148,0,0.4800748132515381,0.5042238384939255,0.17422243300477624
984,AMC-87--007-macurato_FCM_MASK.png,6,150,1,17.483142380350856,0.07957747154594765,118,0,0.4800600003162701,0.5042135537605764,0.1742311936319099
985,AMC-87--008-macurato_FCM_MASK.png,6,95,0,10.127119146390164,0.07957747154594765,88,0,0.480062618381949,0.5042148496932717,0.17422412813470162
986,AMC-87--009-macurato_FCM_MASK.png,6,125,0,10.88120394022333,0.07957747154594765,114,0,0.4800862604590909,0.5042385594755951,0.1742286077207891
987,AMC-87--010-macurato_FCM_MASK.png,6,14,0,6.245800354601868,0.07957747154594766,14,0,0.48009450362104,0.5042465292478944,0.17423490136725184
988,AMC-87--011-macurato_FCM_MASK.png,6,137,1,13.557843403434894,0.07957747154594765,121,0,0.4801338256969752,0.5042826331697994,0.17424062525167452
989,AMC-87--012-macurato_FCM_MASK.png,6,56,0,11.889554720212406,0.07957747154594765,50,0,0.4801616310872068,0.5043085874132771,0.17430424610372
990,AMC-87--013-macurato_FCM_MASK.png,6,78,0,7.59644242500438,0.07957747154594765,76,0,0.48018627066133124,0.504330420311468,0.17433422289584405
991,AMC-87--014-macurato_FCM_MASK.png,6,97,1,10.590133611979049,0.07957747154594765,89,0,0.4802173548646637,0.504360015106958,0.1743696335399404
992,AMC-87--015-macurato_FCM_MASK.png,6,64,0,9.53799040120801,0.07957747154594765,60,0,0.48022331843029276,0.5043658472639185,0.17437467567048875
993,AMC-87--016-macurato_FCM_MASK.png,6,114,0,11.336586071483767,0.07957747154594765,106,0,0.480235666347098,0.5043750921280741,0.17438205557978773
994,AMC-87--017-macurato_FCM_MASK.png,6,77,0,17.887356409130792,0.07957747154594765,63,0,0.4802495170213413,0.5043851865191021,0.17441108746709047
995,AMC-87--018-macurato_FCM_MASK.png,6,20,0,14.193262642549348,0.07957747154594766,20,0,0.48026835735102336,0.5044029934737218,0.17442913498828974
996,AMC-87--019-macurato_FCM_MASK.png,6,125,1,12.145404918120091,0.07957747154594765,111,0,0.4802769442845847,0.5044089993746789,0.17443570467926
997,AMC-87--020-macurato_FCM_MASK.png,6,153,0,17.619163698730997,0.07957747154594765,126,0,0.4803223907721911,0.5044518869798975,0.17450395783706163
998,AMC-87--021-macurato_FCM_MASK.png,6,23,0,8.53601951745832,0.07957747154594765,22,0,0.48033687914216705,0.504466402106581,0.17452515893021134
999,AMC-87--022-macurato_FCM_MASK.png,6,85,0,8.72462580145825,0.07957747154594765,81,0,0.4803616926333278,0.5044920446194981,0.1745385018799356
1000,AMC-87--023-macurato_FCM_MASK.png,6,219,1,13.461559360861923,0.07957747154594778,189,0,0.4804022312095013,0.5045293567339998,0.174485489163609
1001,AMC-87--024-macurato_FCM_MASK.png,6,81,0,13.39920094969671,0.07957747154594765,70,0,0.4804282978567407,0.5045514602835908,0.1744974020709532
1002,AMC-87--025-macurato_FCM_MASK.png,6,62,0,7.095397785984091,0.07957747154594765,61,0,0.4804413514575323,0.5045626293988305,0.17452797186463873
1003,AMC-87--026-macurato_FCM_MASK.png,6,115,0,8.99406335002961,0.07957747154594765,109,0,0.4804877563762025,0.5046098636988934,0.1745573925906148
1004,AMC-87--027-macurato_FCM_MASK.png,6,107,0,11.660991459299833,0.07957747154594765,96,0,0.48051354926128664,0.5046347032819568,0.17460316653042057
1005,AMC-87--028-macurato_FCM_MASK.png,6,79,0,10.24643636060427,0.07957747154594765,73,0,0.4805342948766982,0.5046533633989366,0.1746072298622839
